时间,区块高度,Hash,尾数,单双,大小
2026-08-06 09:27:31,85102919,0000000005129147a8a6e048b5914d6ce5f52d92bf60f76804377ed8273a6b68,8,双,大
2026-08-06 09:27:37,85102921,000000000512914954fc46acea441dcbd13b4e33d9ed070fabaca9b2ecc5f1ed,1,单,小
2026-08-06 09:27:44,85102923,000000000512914be9858eca39849cab5a8e5c116201dc1ba7da2133b3d23a85,5,单,大
2026-08-06 09:27:50,85102925,000000000512914d0edaf48cfabe9c75fde23486d60d04265a26c3de776a15a3,3,单,小
2026-08-06 09:27:56,85102927,000000000512914f5ae39aa3d3ecf9254893c2b6172d89681462c1ae7f0e3ff6,6,双,大
2026-08-06 09:28:03,85102929,000000000512915181c27436ef700ad141d50a941da4aa8aaa4e422a7a9e197f,7,单,大
2026-08-06 09:28:09,85102931,0000000005129153e7013cdeedddf014a81408b3b126066523585fee57bb9e02,2,双,小
2026-08-06 09:28:15,85102934,00000000051291563d8ede02c39f37efdb0f0ecda83e53b8da4ae2d2d049d668,8,双,大
2026-08-06 09:28:21,85102936,0000000005129158111c1ed9fd201dde35a20c4194bd68b87205f73889eb6b1a,1,单,小
2026-08-06 09:28:31,85102939,000000000512915bd82a2c99ffb9a7ed989290762ac0808eca0687818937d697,7,单,大
2026-08-06 09:28:37,85102941,000000000512915d6a2cae2e6d50ff4a5b11f4497fc91ad744c1422fe4da25f8,8,双,大
2026-08-06 09:28:43,85102943,000000000512915f1211e0427017c488b9bed4ee6b2d664f5eed43f2852bccec,2,双,小
2026-08-06 09:28:49,85102945,0000000005129161396e220df362dce504c35f459a0913be126248f73c55fa8c,8,双,大
2026-08-06 09:28:55,85102947,00000000051291637ff1470ee117edbc4525797e52c8a095c75f256cc1eca97a,7,单,大
2026-08-06 09:29:01,85102949,000000000512916514cc189c411758635b9bc454016a54ac8da27afebba945f2,2,双,小
2026-08-06 09:29:07,85102951,000000000512916755ad4c752e65b3748d1caf0581d8ded4f7f5e25951041aa8,8,双,大
2026-08-06 09:29:14,85102953,0000000005129169be2f7a170b8592bae2512ddf53147e12e30649912b5e4a9c,9,单,大
2026-08-06 09:29:20,85102955,000000000512916bbf6b5fe73784f09ec82f1ecbaa7ff78c83210911096eee3c,3,单,小
2026-08-06 09:29:26,85102957,000000000512916d859b82fcef5749807a13b1ebacbc1c12fe07be56accf06e8,8,双,大
2026-08-06 09:29:32,85102959,000000000512916ff2a7af45706db190147933ef8d7544e1727877c44d83143a,3,单,小
2026-08-06 09:29:39,85102962,0000000005129172ab0e6ebc18c7f6c5dca35e96cafddcdd7c0567d4f5d155e2,2,双,小
2026-08-06 09:29:48,85102965,000000000512917556eb35f1573c89ffc0aa1968c60f644b81841616f678727a,7,单,大
2026-08-06 09:29:55,85102967,000000000512917712881887565d6f5a41098c1f3710c3336413275aa74dcbb8,8,双,大
2026-08-06 09:30:01,85102969,0000000005129179f3d90c20a04fdbcc2e466a8a6f640173a4fbe9f1c1e7195a,5,单,大
2026-08-06 09:30:07,85102971,000000000512917baf31958afec57b832f05c84fab5adb5a7cf581ed6264aac8,8,双,大
2026-08-06 09:30:14,85102974,000000000512917ecd59f6119242ee2290b5d16058d4ed02379d2130469dc4ce,4,双,小
2026-08-06 09:30:26,85102978,0000000005129182fc9c5904f69f00f1a2873493100fd7fbf9df50fe04847979,9,单,大
2026-08-06 09:30:35,85102980,0000000005129184661e4c51804d0f50d5473aa0c8770d2c042c853a5a47487f,7,单,大
2026-08-06 09:30:42,85102983,000000000512918770a3c87f9fac714b9226b4bb04e016d76cd0f6717587250f,0,双,小
2026-08-06 09:30:48,85102985,0000000005129189051dc702a3a490153d129620ce2bb227e8de15e24a8a384b,4,双,小
2026-08-06 09:30:54,85102987,000000000512918bddb541beb21a74309b4fba5e320e824f566ae54b834441bf,1,单,小
2026-08-06 09:31:01,85102989,000000000512918d92999c3fbbe89c2dd489329aef897c7a51d333d93fa4c58d,8,双,大
2026-08-06 09:31:07,85102991,000000000512918fad5671810bdfcbf71a2bff004d8f014bff1a2ada624fd331,1,单,小
2026-08-06 09:31:14,85102993,0000000005129191e6fbb3905b43a939680a7430a4589ca3404a8656c1aeebe6,6,双,大
2026-08-06 09:31:20,85102995,0000000005129193fff30794df10ef26e32fdd2bc0f1e510222c974c5a2cdd5c,5,单,大
2026-08-06 09:31:26,85102997,0000000005129195298ada1095960531d798dad0b5691da84080d00c42ea34c2,2,双,小
2026-08-06 09:31:32,85102999,00000000051291975ae155ae6a560e64deb9e714daed90ffc6d1c6562c16e659,9,单,大
2026-08-06 09:31:38,85103001,00000000051291995c65221b85c48fb2ff005a749d672743686f7d4786213d39,9,单,大
2026-08-06 09:31:44,85103004,000000000512919ccec92dbb67f8d724f9976a433aa32a7007f0db2ad55fc7a8,8,双,大
2026-08-06 09:31:53,85103007,000000000512919fc5596384428859c78e7ceaead3ef760624cf7af5ad3b7d62,2,双,小
2026-08-06 09:32:03,85103009,00000000051291a183e30ff146acf99f34f22ca0ea214354526fac0362bef974,4,双,小
2026-08-06 09:32:09,85103011,00000000051291a30f8733702ed03c6abd619f5aa33f96537221d905fbbfb4e3,3,单,小
2026-08-06 09:32:15,85103014,00000000051291a6cb2228e33288a15816a1f0e729f573317aea59d567a1dc40,0,双,小
2026-08-06 09:32:22,85103016,00000000051291a8ac3c80470e2a43c87377377a9365e7704407659b2c643a43,3,单,小
2026-08-06 09:32:28,85103018,00000000051291aa6d9ff38e4125fb8cbbf2a8a4408bf0f313bdf5196170d4a5,5,单,大
2026-08-06 09:32:34,85103020,00000000051291ac4eb97218f41158fa027d2f898bdbcf5bbb4ff7c78b9aafa7,7,单,大
2026-08-06 09:32:41,85103022,00000000051291ae03da2c2ba75d6ebc50dbe2b8d8ae9c01a0588209df084924,4,双,小
2026-08-06 09:32:48,85103025,00000000051291b14b309de30f19a4874105a01ffe5344b2a450b69700095725,5,单,大
2026-08-06 09:32:59,85103028,00000000051291b45b2f771064dc8f23b8718da58643ec6d5d948f2130bd4ad5,5,单,大
2026-08-06 09:33:05,85103030,00000000051291b61406eda9741e5fe92415eb1fce46bd48cf73baf44df61077,7,单,大
2026-08-06 09:33:12,85103032,00000000051291b82a3ad23d48a101eab24a37adcef1b22b027ca932103493fd,3,单,小
2026-08-06 09:33:21,85103035,00000000051291bb8a363e2ff6664b23bb884f3957c0533ce25f3b9277e94efc,4,双,小
2026-08-06 09:33:30,85103038,00000000051291be9faf2a369e5e9b8a2ada0797730344fd7efd47e34f142f7e,7,单,大
2026-08-06 09:33:40,85103042,00000000051291c2548bcf3c073de3e0d524b1620bff584963649b406803ae99,9,单,大
2026-08-06 09:33:46,85103044,00000000051291c4cd6f12389697601c8c7b6540c39cbb01ca92aea7885cce12,2,双,小
2026-08-06 09:33:55,85103047,00000000051291c79d0fa48e372a34059d0ca8dfb6fe7479db58e5903f882664,4,双,小
2026-08-06 09:34:02,85103049,00000000051291c90dec2ea39fab54c79acc33d261a57459597e0935a1f304d9,9,单,大
2026-08-06 09:34:08,85103051,00000000051291cb232f55f3311b32defe1ac761cf935ba6e1c6c8403e719bf7,7,单,大
2026-08-06 09:34:18,85103054,00000000051291ceede69fa89579cd28fafa2a9d7a911e3d35155a2a5c9b6e0f,0,双,小
2026-08-06 09:34:24,85103057,00000000051291d1fa357bcd83b87fe0f5acb8036e5eb2d27d062a61aa6d8df8,8,双,大
2026-08-06 09:34:30,85103059,00000000051291d3eadfa3685b08f83a36b1d0d3448438bf416b2a5e07e9a8d3,3,单,小
2026-08-06 09:34:36,85103061,00000000051291d5c1396e02ee381246f27427c8bbb1339d49af1a340c14001b,1,单,小
2026-08-06 09:34:42,85103063,00000000051291d7dad613a841bbce515ce973a5b5ccc339120e97848b456b14,4,双,小
2026-08-06 09:34:49,85103065,00000000051291d987598e56139b7ebe5ba3042b393e42c9e54fa63d876c0a56,6,双,大
2026-08-06 09:34:55,85103067,00000000051291db441634ca456524d2b7096ffebefa1ecb3396f69132116194,4,双,小
2026-08-06 09:35:01,85103069,00000000051291ddb729aac11da15f7672dcf337f3d354530390328ee039f6d2,2,双,小
2026-08-06 09:35:08,85103071,00000000051291df34cdfeed058ea2554ba21dab198658b028cf3c236581a6ae,6,双,大
2026-08-06 09:35:14,85103074,00000000051291e23e001878f6a26360229a4acfc75dabcfc435f629aebef031,1,单,小
2026-08-06 09:35:20,85103076,00000000051291e4b63666382382ee2a1e37771a7d9180b15d4794e6b4fd7ce1,1,单,小
2026-08-06 09:35:27,85103078,00000000051291e60ece7d3498aca4dd7ffc973b0d5a38a932d8c3cba8ec65f0,0,双,小
2026-08-06 09:35:33,85103080,00000000051291e85f0bd102519404b1aa8f738682f84071225504ce87b004ea,4,双,小
2026-08-06 09:35:42,85103083,00000000051291eb1952d6c042d8dd9d4b917e0cf651afce73433377f6746c40,0,双,小
2026-08-06 09:35:48,85103085,00000000051291ed16d21cfff01f57687872bc4f3732fa87b6c05462b5be2688,8,双,大
2026-08-06 09:35:54,85103087,00000000051291efcf8e054bc61a335d195182a2df9c5a5a284209cda6472c09,9,单,大
2026-08-06 09:36:01,85103089,00000000051291f13ff9c543be4d2a3b238e7ec3255103171b4c4ac3c0dd7ab2,2,双,小
2026-08-06 09:36:07,85103091,00000000051291f31863caa6775672d03fae160351c6e146e0e13d99ab0eb100,0,双,小
2026-08-06 09:36:13,85103093,00000000051291f51bbc4f35d5262b595b0b0250b591901ed39c79f009607528,8,双,大
2026-08-06 09:36:20,85103095,00000000051291f7ff37ca07ddae218462731d45d64a117401f19ef807c7d363,3,单,小
2026-08-06 09:36:26,85103097,00000000051291f95b9a2b8eb4cb1f033a995651db786b7a0ab4d06509805064,4,双,小
2026-08-06 09:36:32,85103099,00000000051291fb8f3775e729f79d19f2a5fa50328403a89829704ab4fb1d33,3,单,小
2026-08-06 09:36:39,85103102,00000000051291fe61a474ba7d372c164dc4e02d7728cb73c7623adce477cfa3,3,单,小
2026-08-06 09:36:48,85103105,00000000051292012fcc34628b2aa253f5278fd4bca403896d5452ad1575ca90,0,双,小
2026-08-06 09:36:58,85103108,00000000051292044e7086b0e229c0f1f4c0555cf0f3630100a7e903a27b1a71,1,单,小
2026-08-06 09:37:04,85103110,0000000005129206811777e28aceb745cdb4fb163969d9dc1ce3884ae3a632e4,4,双,小
2026-08-06 09:37:11,85103112,0000000005129208683e5089c5eb722674549055faae6ce5f82bbbc712ff1bb8,8,双,大
2026-08-06 09:37:17,85103114,000000000512920a9c6fd271c98b4120a39411996ac01e6649bc8c0c3aedab5a,5,单,大
2026-08-06 09:37:24,85103116,000000000512920cc9569127f5234637551ccdce52cf952d80c64c53303a313c,3,单,小
2026-08-06 09:37:32,85103120,0000000005129210c7b5a39dfecae7bbf33ea32419281862e1a5963e9c766e49,9,单,大
2026-08-06 09:37:42,85103122,00000000051292125d7780eca12af82f847dfc8e77adc2c282e6d891909004fc,4,双,小
2026-08-06 09:37:48,85103125,000000000512921567d83a23112896d81539396dcd4f70791ef6c414ed30e54b,4,双,小
2026-08-06 09:37:54,85103127,00000000051292178e2cf36e0829cbefba7862c3708268d93fd47f163ccb5519,9,单,大
2026-08-06 09:38:03,85103130,000000000512921a5b363e23a1a1b37eddb759aa80da3229bd777e38b6003665,5,单,大
2026-08-06 09:38:10,85103132,000000000512921cae485d505f6c9259cd2bea33a3f891c846daa33dd12579fd,9,单,大
2026-08-06 09:38:16,85103134,000000000512921ee4301931e873432317390da0e8915764749252694e316cf4,4,双,小
2026-08-06 09:38:23,85103136,00000000051292207c436d4b106a530b467079cb483c6f54d1ccba8b58eca0c4,4,双,小
2026-08-06 09:38:29,85103138,0000000005129222777f065a441024cabe2afafa8d08909b05da38869cc49fd1,1,单,小
2026-08-06 09:38:35,85103140,00000000051292242d5d558fda536bda5952ebc577d961dfb0a5fed9875d15c6,6,双,大
2026-08-06 09:38:41,85103143,0000000005129227d96c5210285bb03cacc4aedb45da1ef5900e3e4f162d0c39,9,单,大
2026-08-06 09:38:50,85103145,000000000512922972f2daf2c116cca32a9b2160aaa0e9c001413ca3a3d7f0c4,4,双,小
2026-08-06 09:38:56,85103147,000000000512922b3dba266e16da6333f29ac6b4a85478a8986ca7f3b4e392d8,8,双,大
2026-08-06 09:39:02,85103149,000000000512922def75707b6af2cfa3e5c23621abd0e8ec05ec7fd6f35afa4e,4,双,小
2026-08-06 09:39:08,85103151,000000000512922f25b16df153bd33eef86bca1603c50137edc94a896ab096cb,6,双,大
2026-08-06 09:39:14,85103153,000000000512923193d2c17991b8a82cc3d10b3ba28eeb989a43f93d72db7f1d,1,单,小
2026-08-06 09:39:21,85103155,0000000005129233103fc7a6b4aa33e6bc820618310833b67759229750813921,1,单,小
2026-08-06 09:39:27,85103158,0000000005129236c214c75ddc12bf58c3502eff8a95045b82436085b08ef78f,8,双,大
2026-08-06 09:39:34,85103160,000000000512923870ed46c62816292794d4ee959f349d9c048f86156d7e6d25,5,单,大
2026-08-06 09:39:40,85103162,000000000512923a6e307b6aa2a5959256c4ee0e616b9b360adfa0cacbac2e69,9,单,大
2026-08-06 09:39:46,85103164,000000000512923cdf294c2e5604d5ffca61301db0e00f082a5047856f325e24,4,双,小
2026-08-06 09:39:52,85103166,000000000512923e6263c17c1a587b10c5381d7d6e29ad9e6911fbb92030d8a3,3,单,小
2026-08-06 09:39:58,85103168,000000000512924066afd349ba7c90982c2035ea65064d10f3cfe4f890aa37de,7,单,大
2026-08-06 09:40:05,85103170,0000000005129242fec49199681d4311d1ca79cc4cffb0e3be4c64146de4d1cd,1,单,小
2026-08-06 09:40:11,85103172,0000000005129244d9f6c7ebfe377f2b80c4506d738859d097b5c08601dd0b98,8,双,大
2026-08-06 09:40:17,85103174,00000000051292467dfe230a1f0e28de9ecf64f4ec61e73efde1d845de3f8288,8,双,大
2026-08-06 09:40:23,85103176,0000000005129248f373fb4d79e4ee6d9cc32adb31a78ef97097183fa6bb5e6a,6,双,大
2026-08-06 09:40:29,85103179,000000000512924b5b10cfbed8581dc26c20cfe1a6cbff215842dc20ba7338b1,1,单,小
2026-08-06 09:40:39,85103181,000000000512924d4e85ae4a1ca827c762abd85f2a785cef4451ab929f860d45,5,单,大
2026-08-06 09:40:46,85103184,0000000005129250730d76447432b5482bfad241bee1556bbe13f74e4b94522f,2,双,小
2026-08-06 09:40:52,85103186,0000000005129252b937a84fee3ac6fcfe4bf50b011f8362dae1759e773726f0,0,双,小
2026-08-06 09:40:59,85103188,0000000005129254fc28f4d4c673ce5ddbaec46b07ad5caffa862f3f37a321d4,4,双,小
2026-08-06 09:41:05,85103190,0000000005129256aff515df7062dc00f35c61786aa3b748d9771d1cee15067f,7,单,大
2026-08-06 09:41:11,85103192,0000000005129258c2028a98c4858def263a82fb56119e31bdaebdb95be4271c,1,单,小
2026-08-06 09:41:18,85103194,000000000512925ab4d72ffdeb4ac9658bec851d79cba1e440b74cdb2878aeff,8,双,大
2026-08-06 09:41:24,85103196,000000000512925c6686e42f7ea66488adf56d93cf02534a3f49889f7d41f2e5,5,单,大
2026-08-06 09:41:30,85103199,000000000512925fde86b716630eda2ee2ab5e6464b0ca387b3de434f4dd5c55,5,单,大
2026-08-06 09:41:36,85103201,0000000005129261c97c85b9e736b89417a444aa3379158b669c15b959c9a6c8,8,双,大
2026-08-06 09:41:42,85103203,0000000005129263d5435d98b6405a96a1dc2fbc5a62fd187c83b393d160a165,5,单,大
2026-08-06 09:41:48,85103205,00000000051292654f3f25af434e01935ebbbb274da5ae66817dedd0d645a82a,2,双,小
2026-08-06 09:41:55,85103207,00000000051292670907bb40f4a12f0340c8683b8e94ce81ca48082ab3527557,7,单,大
2026-08-06 09:42:01,85103209,0000000005129269e25f8eac1c6713a3f135364873c903e9043508f18946b4c3,3,单,小
2026-08-06 09:42:07,85103211,000000000512926b5ef768474612a1baeb0bc00252129fc2a5f9766a81f92a18,8,双,大
2026-08-06 09:42:13,85103213,000000000512926d9350ddf28e6b1cadb742cb5852c7bf12436f3757d02ff0d2,2,双,小
2026-08-06 09:42:19,85103215,000000000512926fba1823cccdb688de25c1e1473fbbe4b1ff5a30e0e449ce83,3,单,小
2026-08-06 09:42:25,85103217,00000000051292714e6ec00c3da65b55c9fbf7c4211b11119d85486306ee4e9f,9,单,大
2026-08-06 09:42:31,85103219,0000000005129273ff8ddfa94437639775836227db9a390561bcd234d7814df9,9,单,大
2026-08-06 09:42:37,85103221,00000000051292753633edd9990727a8fb79812e9cb92b20e9971f7e76ff793d,3,单,小
2026-08-06 09:42:43,85103223,0000000005129277930fce0d2b05493d7ba8435d2a203ac3abf8a4d535c766e8,8,双,大
2026-08-06 09:42:49,85103225,0000000005129279439a4208a25c55e648b5cd4785309ac76c732700e117a576,6,双,大
2026-08-06 09:42:56,85103227,000000000512927baa76fdb90e7b76b600639b29604e98514680be6535d1444e,4,双,小
2026-08-06 09:43:02,85103229,000000000512927de323856ab31b905d4bbde1b8917db57151aea7c81be0b0af,0,双,小
2026-08-06 09:43:08,85103232,0000000005129280582304536ec60991ee21c998710db13c8b8cc1d7f2a638d6,6,双,大
2026-08-06 09:43:18,85103234,000000000512928231aa493c7c0b93b9c99522004c617911436de4b8e09b1c01,1,单,小
2026-08-06 09:43:24,85103237,0000000005129285f32bda5ba7ef51760c2697ee2ceb5b46558fe596f8995cb1,1,单,小
2026-08-06 09:43:31,85103239,00000000051292870a3182dad89ec96c1b6811c22ff68623460871cb662b38db,8,双,大
2026-08-06 09:43:38,85103241,0000000005129289a5851f30f0910a73896d5f1c6ce84df9dd5711d63e493126,6,双,大
2026-08-06 09:43:44,85103243,000000000512928b22b855c35fbe34e21ed4760f57bc200b2f9ee6d4a8074d00,0,双,小
2026-08-06 09:43:50,85103245,000000000512928de72c6bab0761c7da6a309460b385052a2d1aa2ca8037c71a,1,单,小
2026-08-06 09:43:57,85103247,000000000512928fb9691a2ac23e6229627872f86f137435b94d97d9bf0b217d,7,单,大
2026-08-06 09:44:03,85103249,000000000512929104f17033e7a7d12807d0ac2387b098d2869ec44577ec81c1,1,单,小
2026-08-06 09:44:09,85103252,0000000005129294925cf4bea595728ffb42dd542d58bc5c82ea4a995001bb7a,7,单,大
2026-08-06 09:44:15,85103254,00000000051292964c01271df4829b44218bb695bf5ec8429b1f335a9afdf47c,7,单,大
2026-08-06 09:44:21,85103256,00000000051292988e48638bd4f006df381e4f692d497a6f722bd81f7a12f64d,4,双,小
2026-08-06 09:44:28,85103258,000000000512929aca8128918c329b9fc30d1d4ea88bb3b15b97f17ba0007d07,7,单,大
2026-08-06 09:44:34,85103260,000000000512929c42bf1e8a2cde1ae05686297b6432a60dc2ea9a43f8988781,1,单,小
2026-08-06 09:44:40,85103262,000000000512929e0f963ec2e26683261481635cae77e694a9f37b24485a1790,0,双,小
2026-08-06 09:44:47,85103264,00000000051292a0fac9fad09f3956b033cfc6fe8f0f778f8f8fd8aa5e9cf1fc,1,单,小
2026-08-06 09:44:53,85103266,00000000051292a251648ab9cf13295452fbd22573257af022ce83be4ab5aa27,7,单,大
2026-08-06 09:44:59,85103268,00000000051292a4a48b68e3e16fafe6ba314b5b224cc14175efd92b520f65a9,9,单,大
2026-08-06 09:45:05,85103270,00000000051292a6af18f6625d52f7c97f2e23e8e73399421a6dd369f7e1ee69,9,单,大
2026-08-06 09:45:12,85103272,00000000051292a89d8301b7efe728e248c26c97776c3460dd1506c877f16866,6,双,大
2026-08-06 09:45:18,85103275,00000000051292abb41901004bc07b7e75ac61ee257a480d93d83d70f0ba9bbd,9,单,大
2026-08-06 09:45:28,85103278,00000000051292ae21595a601cfa2fcd8e11bf9728240336240ee18bc798f8d4,4,双,小
2026-08-06 09:45:34,85103280,00000000051292b0e0181709a72e245f4d33b385343e9740483d68980170602d,2,双,小
2026-08-06 09:45:40,85103282,00000000051292b287689128edd4161669e7371c972285966293d9f4c1894e01,1,单,小
2026-08-06 09:45:47,85103284,00000000051292b40e2f1a75bb801cf51e0959075e2ec05e92969eb9ff28161c,1,单,小
2026-08-06 09:45:53,85103287,00000000051292b742813685937bdf2a650f68b7bcafc38d8679b6aee17aae52,2,双,小
2026-08-06 09:46:05,85103290,00000000051292baaa9de6864bcddbce6fa832fb36f4427b69e67068018b77d7,7,单,大
2026-08-06 09:46:12,85103292,00000000051292bc4a6a7050decf0dabcb77e622f4a22dd02dbbaaf1669b4eaa,4,双,小
2026-08-06 09:46:21,85103295,00000000051292bf92753213581ddfa6f660217eed7e3b1a6e9128c12c35d997,7,单,大
2026-08-06 09:46:28,85103298,00000000051292c29deda1669188f37980bd9f46e267b3d6deee93780ae28198,8,双,大
2026-08-06 09:46:34,85103300,00000000051292c40b45b10297210c2987b83d01d22304560610d7ccb64897c0,0,双,小
2026-08-06 09:46:40,85103302,00000000051292c6cbb2025581a98eb97d33cecf857f11db21502081f7a3d370,0,双,小
2026-08-06 09:46:47,85103304,00000000051292c8b275adad144c96377e1bf9f1feecf2a433fa47faa223df1b,1,单,小
2026-08-06 09:46:53,85103306,00000000051292ca5a4c81237abecd9adadc3291eb46485ba440860f280bedaa,0,双,小
2026-08-06 09:46:59,85103308,00000000051292cc9f5fd929761306938a7fc5ce58e98da3f195cd80aa83e8c0,0,双,小
2026-08-06 09:47:05,85103310,00000000051292ce8cc560b62fa3738957d3c60cbe8414811fdbf6faee9c3fcc,3,单,小
2026-08-06 09:47:11,85103312,00000000051292d03913a362348b8037d691e5cde687f24b6e5431e12483f718,8,双,大
2026-08-06 09:47:18,85103315,00000000051292d3912b707502d717872df81bd05b74170d09edb928b7bed287,7,单,大
2026-08-06 09:47:24,85103317,00000000051292d5354d9a07699eb401394a16579c238b7e0094562b48fbf543,3,单,小
2026-08-06 09:47:31,85103319,00000000051292d76cd86b82b479c019ee4b3125ab2f714994433ad88b457005,5,单,大
2026-08-06 09:47:37,85103321,00000000051292d95804a2ab56e5c5bb2e132b93ac100604b6fad279c65cacc5,5,单,大
2026-08-06 09:47:43,85103323,00000000051292db613fa7a1d6ca3f410d21620137d689a8ddb046d363034280,0,双,小
2026-08-06 09:47:49,85103325,00000000051292dd7a41a8069862dbddba670194d4a4c8ec8ee0cc35a5c76766,6,双,大
2026-08-06 09:47:56,85103327,00000000051292dfb01a488fc6334c516898a93b930d0d91407c24f48c6aa4eb,4,双,小
2026-08-06 09:48:02,85103329,00000000051292e179a60e0bbf62313a616863c5507ecdb3e96f23d4f53ae4ae,4,双,小
2026-08-06 09:48:08,85103331,00000000051292e39fbf253da66783f7fe1b826cb08f470baa04ce41a425e2a9,9,单,大
2026-08-06 09:48:15,85103334,00000000051292e6ce08ccf07f21c3dae3fd7848ef596c2abb0877abccb5e2d9,9,单,大
2026-08-06 09:48:21,85103336,00000000051292e8a0b1040dfadc737c82a3fb27b6f453e97c568eed4630f9bc,9,单,大
2026-08-06 09:48:33,85103339,00000000051292eb1175fc080efcd8174ca6597078d57e4611a9a893240bf252,2,双,小
2026-08-06 09:48:39,85103342,00000000051292eeee7d0d32989b5b66af59c346f46054ead99a08bca2e3672b,2,双,小
2026-08-06 09:48:45,85103344,00000000051292f0c5f0850e4ee6ff4338eff3624b71090db17d040cec269c5b,5,单,大
2026-08-06 09:48:52,85103346,00000000051292f2a65b62706aa001976b16d0766b5805d20ed579ae719aa901,1,单,小
2026-08-06 09:48:58,85103348,00000000051292f4287644024f6453e514a16f3efe68bb5137988ea0f9e55e25,5,单,大
2026-08-06 09:49:04,85103350,00000000051292f6106fb2047a7a3fe2389c633e4f091bfe8dfb0c4a782c6519,9,单,大
2026-08-06 09:49:11,85103352,00000000051292f843e1d1434a505ee16cff23507c133d1ed8b4d3e29d35a680,0,双,小
2026-08-06 09:49:17,85103355,00000000051292fb24e915f62f4c0256a3ad2cd81a63cb8a637bef917eb11ae3,3,单,小
2026-08-06 09:49:26,85103358,00000000051292fe41ef1ad9e76a5051b9dc7d8777dcbd199ca31129a94923d8,8,双,大
2026-08-06 09:49:33,85103360,00000000051293008b8ccc12f4fc36cd58ca0738cb04379b3966d75e259d09cf,9,单,大
2026-08-06 09:49:45,85103364,000000000512930409c8753da6283fc25a716704f34583b4adf186752670d4f3,3,单,小
2026-08-06 09:49:51,85103366,0000000005129306bd43ad9723284782c7f6dd7a6891de454c4012ddde819402,2,双,小
2026-08-06 09:49:57,85103368,0000000005129308aa1e7e68b9ccac1e6a5afa8b177692774bc99be2c6c19292,2,双,小
2026-08-06 09:50:04,85103370,000000000512930a53a28a08821b32ef2c0040b94a8bdb266b60bd576ef945dc,5,单,大
2026-08-06 09:50:10,85103372,000000000512930c35960f75837519e6613898ee4a57ec0ca658426ddeae1f6e,6,双,大
2026-08-06 09:50:16,85103374,000000000512930ee45f54d35bb4e7dd78f05356371f82b0d28a2ee0f6d7a88d,8,双,大
2026-08-06 09:50:22,85103376,0000000005129310e3fdd52bf77580d1f2a46e93ad1c4b83ff8025d248b40534,4,双,小
2026-08-06 09:50:28,85103378,0000000005129312580fd4bd57531dccde4b26647ab7194714a7b7b007384345,5,单,大
2026-08-06 09:50:34,85103380,00000000051293145645065d1bac839f8a09d5bbc4b6cf4afabe35ff5632e942,2,双,小
2026-08-06 09:50:40,85103382,00000000051293164769680f85026e8f1671ce18f6debbc3b4de90891b9fa562,2,双,小
2026-08-06 09:50:46,85103384,0000000005129318ecb904dc0df85e0141319377223eff5266c8ffa1f465130f,0,双,小
2026-08-06 09:50:53,85103386,000000000512931abee58051b5f9998d312cb4efa508b0f426ed81f81009bb5b,5,单,大
2026-08-06 09:50:59,85103388,000000000512931cd3b40ee12bcd58c39b38ff052db0b95f301db7bc4ac8bd30,0,双,小
2026-08-06 09:51:06,85103390,000000000512931ec21b8a75d55f952875532f3545fee2badb03baf725825a2e,2,双,小
2026-08-06 09:51:12,85103392,000000000512932065348267fbf03235366f092a0f9609b6977c12e6e3e1f361,1,单,小
2026-08-06 09:51:18,85103395,0000000005129323e37541e9be5e7b2fc2ea4d70efe8ebbf69b19ff314dd1b2c,2,双,小
2026-08-06 09:51:25,85103397,00000000051293251b1b217628ad57f25ef555f03b8e03a4ec0d81f3399259cd,9,单,大
2026-08-06 09:51:31,85103399,0000000005129327beabf578cee56db357140e4e0ec563e7f951ffc1f0428f59,9,单,大
2026-08-06 09:51:37,85103401,0000000005129329fdcbf8dcef9f8dd68801e17830c5b7f288b4905f11095756,6,双,大
2026-08-06 09:51:43,85103403,000000000512932b89cfd246c86ea487c170b29d0b00cd334ebe86e9c31d3847,7,单,大
2026-08-06 09:51:50,85103405,000000000512932d880e0a78b3bcca637ab4142586a69b03bceb090a571a363b,3,单,小
2026-08-06 09:51:56,85103407,000000000512932f1c204f1f4b0293232cb95a29edb788d5340949719a43622d,2,双,小
2026-08-06 09:52:02,85103410,00000000051293320bb19997ce62f3e74ba21bf3e8acfdab9f562e573f289448,8,双,大
2026-08-06 09:52:11,85103412,000000000512933430202f9fec9112c1e0a71d26dbe174db70ad8aa99eebcbca,9,单,大
2026-08-06 09:52:20,85103415,000000000512933782675a3b1e75d685a3b09640d00ad88c171f534f22260fc1,1,单,小
2026-08-06 09:52:26,85103417,000000000512933910cffcf41bdca7b915bdfa1e2fbacf90f4fd1a29436c3dff,3,单,小
2026-08-06 09:52:33,85103419,000000000512933bf685acbe41d938688f3c7d66dca7506d051f308c4e53a1ad,1,单,小
2026-08-06 09:52:39,85103422,000000000512933e243fa7a8c50e69ee339973f5bb007001eb0b25b22a2201f8,8,双,大
2026-08-06 09:52:46,85103424,0000000005129340ad4dce008d98f84b531092da874ecd2c9152cc2e1059f247,7,单,大
2026-08-06 09:52:54,85103427,00000000051293439954a893e22ca8249910040a5b8ee6c4558a2d7d93d2b7d8,8,双,大
2026-08-06 09:53:05,85103430,0000000005129346e5787f747fd181e177d5f4c41d55587260ed2b0a0fc54899,9,单,大
