时间,区块高度,Hash,尾数,单双,大小
2026-08-06 10:40:41,85104382,00000000051296fe7a6a9e9b868269a58eeaf616926d6a0c5dbd937975b39373,3,单,小
2026-08-06 10:41:21,85104396,000000000512970c1ae359ec51c71c1add17fb0b8ec7f890880ba9145d11393a,3,单,小
2026-08-06 10:41:57,85104408,00000000051297184eec5c9f479a4ad600e42f309754c45247968023bed008de,8,双,大
2026-08-06 10:42:33,85104420,00000000051297246c3a3fa237e29692f4df08a358e0fd3db051753d2b7e1ed1,1,单,小
2026-08-06 10:43:07,85104431,000000000512972f603557a79f0779c9975c40815b12933e25b1443a984eb79f,9,单,大
2026-08-06 10:43:37,85104441,0000000005129739ed2e1c068a99795e272ba9cbb0309a1ee63aaa378d9401a6,6,双,大
2026-08-06 10:44:11,85104452,00000000051297448baf1d1a081cf8e546daa546b50cda25e11ac48f3ef227b8,8,双,大
2026-08-06 10:44:44,85104463,000000000512974fca5bc732c4aa933e322421df6de4e25cc8215265d7de97a5,5,单,大
2026-08-06 10:45:13,85104473,0000000005129759ef2b696444bc44fb0248d171501d73495b86e8474e3b723a,3,单,小
2026-08-06 10:45:43,85104483,0000000005129763701b9c872beb5ea10fa1321273f55043283be89ab4fca8d5,5,单,大
2026-08-06 10:46:14,85104493,000000000512976d33cb99d6c8602b45e7b4d88c35255b6214c9af3cb8b43556,6,双,大
2026-08-06 10:46:44,85104503,0000000005129777e51c6221ee35fabe3426314a9d0a52024836c2468573645f,5,单,大
2026-08-06 10:47:15,85104513,000000000512978184f18b84949843d735933f81f6ceb0bbad81d55599eec350,0,双,小
2026-08-06 10:47:54,85104526,000000000512978e66c41d9056a0461487bb775e13ab2048191d75dc1f8fb04c,4,双,小
2026-08-06 10:48:30,85104539,000000000512979b29d2c20028669a8140e537173ceb71bcfe89f06e955af1b5,5,单,大
2026-08-06 10:49:16,85104554,00000000051297aab3ff56f690fc7ce82c3c52d9501da235e3f4a9a6c8ef81e3,3,单,小
2026-08-06 10:49:49,85104565,00000000051297b5d24ce0b8d5bf02d67b74aa43b500abc4123ad79af0231225,5,单,大
2026-08-06 10:50:19,85104575,00000000051297bfded1e6fe8da5e959cafb207eea47cbb2079819b93df1b2f5,5,单,大
2026-08-06 10:50:49,85104585,00000000051297c9740b166712a3aaa70601afda241db429d40fa99e8843621d,1,单,小
2026-08-06 10:51:19,85104595,00000000051297d379f9d0f9c73f162f4dda62ff1acddf19731a2a45b0065e01,1,单,小
2026-08-06 10:51:53,85104606,00000000051297de738c07e64227389cf8bc21593a737419c19f0c1f9ef0c5cf,5,单,大
2026-08-06 10:52:29,85104618,00000000051297ead0a7e3a1890c2f3136bfa115bb7d9b7ba89c6dfab60d1486,6,双,大
2026-08-06 10:52:59,85104628,00000000051297f49f8e439f37190ce2d41f47068abb1e970730e03ce4a2b48b,8,双,大
2026-08-06 10:53:32,85104640,0000000005129800a74454457089f0dfd222d8ba937f54b7de3a417b2d6ec821,1,单,小
2026-08-06 10:54:11,85104652,000000000512980ccb0cb929d6acf484e7c6ba1af86442695bba79d8365b4374,4,双,小
2026-08-06 10:54:48,85104664,000000000512981880a2cfff7b65bf72b1b6c64ac0067293eab9234120616e3a,3,单,小
2026-08-06 10:55:24,85104677,0000000005129825ca4dc4557437cbb4d6c6c1b1f038150219d63468e78f564e,4,双,小
2026-08-06 10:56:04,85104690,0000000005129832e8c066f39b9489afc670f673892248c3d198b8b91d78cab3,3,单,小
2026-08-06 10:56:34,85104700,000000000512983c567caa1f1dfc6796524d5c63d937f90b1839b83fd506688f,8,双,大
2026-08-06 10:57:05,85104710,0000000005129846d30a954bbfe67531f8d5dcc4dce39f1bb128545365012580,0,双,小
2026-08-06 10:57:50,85104725,00000000051298551d314e348b1ec1ddec3fc0b681ff4cf5e589b461d23cb48e,3cb48e,8,双,大
2026-08-06 10:58:27,85104737,00000000051298615d95c81edd259a606ef6758807546f62ebc00ea72d4db8fe,4db8fe,8,双,大
2026-08-06 10:59:04,85104750,000000000512986ec3b057e184bd2875a73d82374134267f29c3b9a23cff4349,ff4349,9,单,大
2026-08-06 11:01:08,85104791,000000000512989751e6c0c0a3fe9a14104e21a8fb844c193cf26169801cc6f4,1cc6f4,4,双,小
2026-08-06 11:01:48,85104804,00000000051298a431980af5f42c5544f820c9d6450a477485201cb4056531e8,6531e8,8,双,大
2026-08-06 11:02:25,85104817,00000000051298b13bbe6fbadc49790f24bbd04e1147528a96a72513722f2fc8,2f2fc8,8,双,大
2026-08-06 11:03:02,85104829,00000000051298bd74d453ec1acd76f24d95c63d657639bd6872be2fd90fec9a,0fec9a,9,单,大
2026-08-06 11:03:39,85104841,00000000051298c9fd4c4c4d58644bdd262a9d71e84fa427e2772118dcf0fb65,f0fb65,5,单,大
2026-08-06 11:04:23,85104856,00000000051298d81dd0bdb05e5d1e9117b80b57abfd1523bc48c3b058cb32fc,cb32fc,2,双,小
2026-08-06 11:05:04,85104870,00000000051298e6554bfe69d442e5a730f07aae4e58f1211ba2a39c74167584,167584,4,双,小
2026-08-06 11:05:41,85104882,00000000051298f24122359163bae3af59e23e1fdb4cbe79c6951dee53dc2ccc,dc2ccc,2,双,小
2026-08-06 11:06:18,85104895,00000000051298ff6f3de94d35d1b2af5d9a3cd462cbd3a93db7b2796433c8f3,33c8f3,3,单,小
2026-08-06 11:07:02,85104909,000000000512990da2a5e0ddb5a48232bfd5187ada3414b8819bee29f09db569,9db569,9,单,大
2026-08-06 11:07:39,85104922,000000000512991a2ec332a559a24fa5bb16db04b3aba0680bd54c467941eca9,41eca9,9,单,大
2026-08-06 11:08:20,85104935,0000000005129927be070001049bd8891a2bf1741078d9e1b68f54fb301c907d,1c907d,7,单,大
2026-08-06 11:09:00,85104948,0000000005129934e7d38f03eba8b668ddd01a52d376a91e170753fde1486347,486347,7,单,大
2026-08-06 11:09:37,85104961,00000000051299414623fde483c401bc3c897027efb04bedcc6ebcebc86810b9,6810b9,9,单,大
2026-08-06 11:10:14,85104973,000000000512994d504b01c3a3244ab3cf807cc36822a99aeafa88f3685a8039,5a8039,9,单,大
2026-08-06 11:10:54,85104986,000000000512995ad982f3af8e35941736abfb1f781c17cbd82ffaccc5538943,538943,3,单,小
2026-08-06 11:11:31,85104998,000000000512996663af34bb0a3583ff3f5bc55beea64e3ac2cd45fdf5a0647b,a0647b,7,单,大
2026-08-06 11:12:08,85105011,0000000005129973bcd99fe9bf527eff99900ec3542ac813ffec0dd6e8f70512,f70512,2,双,小
2026-08-06 11:12:45,85105023,000000000512997fbe49eecd377c2d53d6241d944364755b9c1717c3ada1eaa7,a1eaa7,7,单,大
2026-08-06 11:13:22,85105036,000000000512998c684ca98f445fc33bb3dbaf9b9e2375d8c8109bc32a6f8d2f,6f8d2f,2,双,小
2026-08-06 11:14:03,85105049,0000000005129999e1896b8abd3fe4505ebb0d2aa57783f41248841779c0d199,c0d199,9,单,大
2026-08-06 11:14:47,85105064,00000000051299a82a9ddd69ddce52b6c16f6f8af3e37ba2619e1c924ab50161,b50161,1,单,小
2026-08-06 11:15:24,85105076,00000000051299b43bc2f21ad46db6d52565014ace6f3ad53f3c0cbf5e4bef7c,4bef7c,7,单,大
2026-08-06 11:16:01,85105088,00000000051299c0f3f635da301f807f266d6a18cbe0b04a74aecb4a2ad1a85e,d1a85e,5,单,大
2026-08-06 11:16:37,85105101,00000000051299cdad87a276cc0878575887c37a14473f57476b000ef8f912ce,f912ce,2,双,小
2026-08-06 11:17:18,85105114,00000000051299daed69e1168d74875d2d58ff3f610147ee61208a99de527aa3,527aa3,3,单,小
2026-08-06 11:17:59,85105128,00000000051299e8c10c753aa32ccbff1dd04381aee1050acc53ec557d8112c4,8112c4,4,双,小
2026-08-06 11:18:35,85105140,00000000051299f4872fa769f96106c698ba8bbdc5ddd9efe48f48de8b7ba25c,7ba25c,5,单,大
2026-08-06 11:19:16,85105154,0000000005129a02cd3f88bef69460b1de434b75f8a6745e7c9180cc6eac685a,ac685a,5,单,大
2026-08-06 11:19:52,85105165,0000000005129a0db3b8586747faeb000fba6ecbf0de8299d8e312cae1b28d56,b28d56,6,双,大
2026-08-06 11:20:29,85105178,0000000005129a1aec7ecd458e5640a626ee175018de0ef2db502002dfa35d89,a35d89,9,单,大
2026-08-06 11:21:10,85105191,0000000005129a27e4cf997905ca35a4075c5c4f97ae14c9c1816937e26121f1,6121f1,1,单,小
2026-08-06 11:21:46,85105204,0000000005129a34573f61d5efa987ecbe704e8bda8fadc4ddd35c9a24d3e07e,d3e07e,7,单,大
2026-08-06 11:22:38,85105221,0000000005129a455e2b0e6d656a0c424d4924db80115ee95cb300de12d5ab1c,d5ab1c,1,单,小
2026-08-06 11:23:19,85105234,0000000005129a5256e19d0b6bb300bb24e167c3e08fe11341e10158becd3284,cd3284,4,双,小
2026-08-06 11:23:59,85105248,0000000005129a600e506640212334c4178a3e16ea5a6fe34db9d59c88a718f3,a718f3,3,单,小
2026-08-06 11:24:36,85105261,0000000005129a6d8d845c65c27e2e19608a898e6b0e5423667fe43e5892727b,92727b,7,单,大
2026-08-06 11:25:20,85105275,0000000005129a7b03e3172831c60a15cb2bd8f4f1529d42f5bc9c725e051721,051721,1,单,小
2026-08-06 11:26:00,85105288,0000000005129a889e358e9ee58dee2be854929a3ca077116d868d22c43206cf,3206cf,6,双,大
2026-08-06 11:26:44,85105303,0000000005129a97c9bc98b7110753db3e7cfde70d1d90da5322242b77f1a6aa,f1a6aa,6,双,大
2026-08-06 11:27:21,85105315,0000000005129aa3238c268eaf30a035130e1ee5caa673905e5c5f8fed11860e,11860e,0,双,小
2026-08-06 11:28:01,85105329,0000000005129ab17b557d08dc3365989b689e1dd09656a28f825b9064539d0a,539d0a,0,双,小
2026-08-06 11:28:42,85105342,0000000005129abe6781aa511113f6e765ccb9aabc7c8768c362eac45e40c665,40c665,5,单,大
2026-08-06 11:29:23,85105356,0000000005129acc35063d6b0e65cb94c06233fa6a2d585970b8ddd4be3cb335,3cb335,5,单,大
2026-08-06 11:30:00,85105368,0000000005129ad86ab893a757f52ae2d6ef6a42496c14c02d55b83ecc0f661e,0f661e,1,单,小
2026-08-06 11:30:37,85105380,0000000005129ae4c4d5eee96373be9ba205b3cf590d88452a5a7b6ea00a1195,0a1195,5,单,大
2026-08-06 11:31:14,85105393,0000000005129af1895421b56877efe5c1f13c166412e6517c6fc9156ae0eb08,e0eb08,8,双,大
2026-08-06 11:31:50,85105405,0000000005129afddaef6b560b03d404eafe0a52ed1eea288b00db4c471b8c95,1b8c95,5,单,大
2026-08-06 11:32:27,85105418,0000000005129b0a0c68ff34e675dbaf9af571a28a2fa229abf26994b78dc8e3,8dc8e3,3,单,小
2026-08-06 11:33:08,85105431,0000000005129b17afa305c6250feef873c6140b4c6d16678d4f955373a215e6,a215e6,6,双,大
2026-08-06 11:33:44,85105443,0000000005129b2386e1fa51c9a4b1ea81d2556d6caf3c0d61cb8de85a4fdfa6,4fdfa6,6,双,大
2026-08-06 11:34:29,85105458,0000000005129b327ccc5bdb62b07264715ea6a4e2ab47d0f7a45145c588cd90,88cd90,0,双,小
2026-08-06 11:35:05,85105470,0000000005129b3e8c5aa5a2bcce78837cdacf5cbc80f8ad00280a425c65452e,65452e,2,双,小
2026-08-06 11:35:53,85105486,0000000005129b4eea1392c6b3603f4c3dc92645a2a172050ebc0bc8b70c45cc,0c45cc,5,单,大
2026-08-06 11:36:31,85105499,0000000005129b5b13007ce674d7b042be5d4d92eef70287a38fcdea26f2dfc3,f2dfc3,3,单,小
2026-08-06 11:37:15,85105514,0000000005129b6a9b8ed030009fcb11c9c64a49fce48b3e42158379ced6063f,d6063f,3,单,小
2026-08-06 11:38:07,85105530,0000000005129b7a4f88c28e3f558e4a308d26aba2e4d1b8d1611d44febb67fe,bb67fe,7,单,大
2026-08-06 11:38:43,85105543,0000000005129b876128edab8b357b509d13be3796350342237813d75115802a,15802a,2,双,小
2026-08-06 11:39:20,85105555,0000000005129b938e9c9cafa14a5942f4e888213fd30f2b0596bd5a26ae8bbb,ae8bbb,8,双,大
2026-08-06 11:39:57,85105568,0000000005129ba0ae541a330911b5c33a1ee91eea54e5b1f80aa383c652cb17,52cb17,7,单,大
2026-08-06 11:40:41,85105582,0000000005129bae6771f16861bdc4481081e46981ba69eec7940f58214a0fc6,4a0fc6,6,双,大
2026-08-06 11:41:21,85105595,0000000005129bbbb63d77dcf513b2bc2c9dabed41a920007ac9ca2e0563820b,63820b,0,双,小
2026-08-06 11:41:58,85105608,0000000005129bc8773d9ddfcbaa18e5475b7c31e76f6ba58d4c6fe3fafe3b80,fe3b80,0,双,小
2026-08-06 11:42:42,85105622,0000000005129bd675bf1cab5b043dac8ddf2b1e58077c673978309453e48513,e48513,3,单,小
2026-08-06 11:43:22,85105636,0000000005129be4d5f4db54daa1578f471e96b637077f79a8e21393cb2196b4,2196b4,4,双,小
2026-08-06 11:44:03,85105649,0000000005129bf12a5beffcc224c4d447ada814aac2e4ea95db3293de3e0eb7,3e0eb7,7,单,大
2026-08-06 11:44:51,85105666,0000000005129c0247b66b61f12134c77463e648368b2c8d4dfad3d440b5ce2d,b5ce2d,2,双,小
2026-08-06 11:45:32,85105679,0000000005129c0f703594ba1004a0333b10fc2b6a17f7a767431ac137abff46,abff46,6,双,大
2026-08-06 11:46:20,85105695,0000000005129c1ff00f88451760c2047f52715eaa71d78bcf95003118d62bbd,d62bbd,2,双,小
2026-08-06 11:46:58,85105708,0000000005129c2c9b42bdb37578969e4c18773e53079a48d99c17fe33f4fa3c,f4fa3c,3,单,小
2026-08-06 11:47:42,85105722,0000000005129c3afffb0d9c1b373b49b50261ba5c01a0118392da23399b61c3,9b61c3,3,单,小
2026-08-06 11:48:19,85105735,0000000005129c4731554f46deda575a58eba3ae7bbf5e46dfabc3f563bf0d50,bf0d50,0,双,小
2026-08-06 11:48:59,85105748,0000000005129c54808ffc618999dff7a512102d9441c91f612147d4a2f2cbf4,f2cbf4,4,双,小
2026-08-06 11:49:40,85105761,0000000005129c6177bf64a4c1f1814522e3b5a2f7cb547df8d5f1b249b179b2,b179b2,2,双,小
2026-08-06 11:50:24,85105776,0000000005129c70a5a2d3f22fa4d7fb2972b8e4786a6af4e294e0e91c1c4fcf,1c4fcf,4,双,小
2026-08-06 11:51:05,85105790,0000000005129c7e56da0b6a5a54f30c097d901f92c7e4c283c1f0bbf8225b92,225b92,2,双,小
2026-08-06 11:51:41,85105802,0000000005129c8a6e86b91927c25ca1e026f2f95d0887e948e9297aff9b5d5a,9b5d5a,5,单,大
2026-08-06 11:52:18,85105814,0000000005129c9688f81dac59e483e0e4201ea3a4b881e816630411273794ad,3794ad,4,双,小
2026-08-06 11:52:59,85105827,0000000005129ca3839100a8d84d5ddc2727543f13c467be5b393ed7946d4f2e,6d4f2e,2,双,小
2026-08-06 11:53:36,85105840,0000000005129cb0bf81996135513be7a41822495ea4b6fc7699949038a2872f,a2872f,2,双,小
2026-08-06 11:54:16,85105854,0000000005129cbe7bef372af547f4079fa47d4d1713219ae9cd98526bae8486,ae8486,6,双,大
2026-08-06 11:54:56,85105867,0000000005129ccb39b8b690c0d8e0326fbc58ab39ec16454dae567ca044b6fa,44b6fa,6,双,大
2026-08-06 11:55:33,85105880,0000000005129cd8e34ad796a08c05a98b311d5bc30541ecca0c095db2f6332a,f6332a,2,双,小
2026-08-06 11:56:10,85105891,0000000005129ce3c46f0c52537fd675c89ac1f023735fbc47bb91031a9fca8e,9fca8e,8,双,大
2026-08-06 11:56:51,85105905,0000000005129cf173878665cfe4aabbb9509de691e0251d300d469f6b425e60,425e60,0,双,小
2026-08-06 11:57:27,85105918,0000000005129cfe2636554a7c6b68f876d3559a4cea8ff248be42ec821fbbe4,1fbbe4,4,双,小
2026-08-06 11:58:15,85105934,0000000005129d0e44ff2436fc664e2de6ce20004e285b271410bb1eb7264229,264229,9,单,大
2026-08-06 11:59:00,85105948,0000000005129d1cd59387a2235b0ba3c7ba671b9a7c505f24650f48ec6e6e9c,6e6e9c,9,单,大
2026-08-06 11:59:37,85105960,0000000005129d2894e07986adbead27d96fd138eba613c3d31200171fb7e315,b7e315,5,单,大
2026-08-06 12:00:13,85105973,0000000005129d3594f168f68bbe0256170801e52145168516fc33105c8623b0,8623b0,0,双,小
2026-08-06 12:00:54,85105986,0000000005129d427104d5dd2ba093de9467978e1225543bac9cecb337c69e06,c69e06,6,双,大
2026-08-06 12:01:34,85106000,0000000005129d50cc489830b6271cde87b4afed14e4ef2f4a082fd9d0c310db,c310db,0,双,小
2026-08-06 12:02:11,85106012,0000000005129d5ce1dec32bb597fa88933ae677be12504cccd55ff13a43cb97,43cb97,7,单,大
2026-08-06 12:02:52,85106025,0000000005129d6978cdd4d567bfaa258b5db325e1540c048e061e72597333cf,7333cf,3,单,小
2026-08-06 12:03:33,85106040,0000000005129d78e65a7bc5f9c4e3fcdffa4e512a52027593d49fa37febc6b2,ebc6b2,2,双,小
2026-08-06 12:04:14,85106053,0000000005129d8595188fb2170c2d01c33cd3eeb540812f6bd914b564a2fa83,a2fa83,3,单,小
2026-08-06 12:04:50,85106065,0000000005129d91e7421de971f396cc282147a003b051e53aaadd33ba4282dc,4282dc,2,双,小
2026-08-06 12:05:38,85106081,0000000005129da16c37c397a805911c488eb60514d97fbe597732bb903c1c8b,3c1c8b,8,双,大
2026-08-06 12:06:19,85106094,0000000005129dae363b9fb3fe6e20e1eb15a3fd8db29c617762c391c6344615,344615,5,单,大
2026-08-06 12:07:00,85106108,0000000005129dbc907ae30c1fc7246a58b9b541147b3624184e9aec908d173f,8d173f,3,单,小
2026-08-06 12:07:48,85106124,0000000005129dcc9587f75715631e2cb8daf793c5f6d912c9b3f6592497dae3,97dae3,3,单,小
2026-08-06 12:08:29,85106138,0000000005129ddabb4a9b9e85514dabe8f61d28abf3c4f0491c5a7617e4b6ca,e4b6ca,6,双,大
2026-08-06 12:09:06,85106150,0000000005129de6880f8ec6997ffc4010241b9dae848fd5f7078eb8c4d1d621,d1d621,1,单,小
2026-08-06 12:09:43,85106163,0000000005129df3266ae609f265b00f8282f31dad988c56d487efd1a9a95b45,a95b45,5,单,大
2026-08-06 12:10:20,85106175,0000000005129dffa0ef2f4b595a80e3c15177dcae7c32873464067389e13549,e13549,9,单,大
2026-08-06 12:10:57,85106186,0000000005129e0adf59d99e73d75a294266eb72bb843d57e8067177624c4326,4c4326,6,双,大
2026-08-06 12:11:34,85106198,0000000005129e1602985e659e078ce8b50279986ca72efc315c6c8effa46dbb,a46dbb,6,双,大
2026-08-06 12:12:14,85106212,0000000005129e243c55a47bdb95ade236d95a5d6621d75c27eadf5271565b44,565b44,4,双,小
2026-08-06 12:12:58,85106228,0000000005129e3469228aef00deddf856f9e028c3d8678c8c33393c0668b327,68b327,7,单,大
2026-08-06 12:13:35,85106240,0000000005129e40a5de6440452e1bf8fde061db4f87ca2cce908e5960cdeefa,cdeefa,0,双,小
2026-08-06 12:14:16,85106253,0000000005129e4dc8c6bce847717822d1e115c2ecccd53abbc1212f5ea45cff,a45cff,5,单,大
2026-08-06 12:14:53,85106265,0000000005129e5976b77090eb533f0f535d7554048a9d8b2d27e699950940d9,0940d9,9,单,大
2026-08-06 12:15:33,85106279,0000000005129e67b292c78770673f1977a355949af9cc3cfb7d631e84ea4235,ea4235,5,单,大
2026-08-06 12:16:18,85106293,0000000005129e7597fab54f32adbf59f9c0fb7136acd933a22d3904eb5b2d59,5b2d59,9,单,大
2026-08-06 12:16:54,85106305,0000000005129e81dff2c762d5a0bbb9213721715de5259dfec3e689eec708fa,c708fa,8,双,大
2026-08-06 12:17:35,85106320,0000000005129e90c48a60f0c1090d80dc86b2c4b6daeb5bde11d981a8b62430,b62430,0,双,小
2026-08-06 12:18:12,85106333,0000000005129e9d153e61cc47d982ae87aad32b9ccecaa79ddfac7462d13162,d13162,2,双,小
2026-08-06 12:18:49,85106345,0000000005129ea984998bb6684a39e13466632719711cc7aaa4935ea1ec3d34,ec3d34,4,双,小
2026-08-06 12:19:30,85106358,0000000005129eb6dd82009261b580086217c1f010262d5eabd842cfb5e62ba9,e62ba9,9,单,大
2026-08-06 12:20:11,85106372,0000000005129ec427c517c719925509dcb9f63590dafb1502ee10bac7070b6c,070b6c,6,双,大
2026-08-06 12:20:48,85106384,0000000005129ed0c9b59260b1ffc61dcbbd093ef05cafbf65c5c576b89abd35,9abd35,5,单,大
2026-08-06 12:21:25,85106396,0000000005129edc4a8f279babfcb374c72d29f0bc25e2d2f1cbf74748e560e1,e560e1,1,单,小
2026-08-06 12:22:05,85106410,0000000005129eea3d435cb9e5543258f14f9c0d44f6ff920a93e7ec6a9d4b17,9d4b17,7,单,大
2026-08-06 12:22:46,85106424,0000000005129ef88c71fb9a9f84220c17eab69f521afb3fa6a3b336b284beff,84beff,4,双,小
2026-08-06 12:23:30,85106438,0000000005129f06ffe181978a518cab27833e4ecb2f15dc7c79fa265cc6303b,c6303b,3,单,小
2026-08-06 12:24:07,85106450,0000000005129f12379cf05a36e42d2f85eb3be79f0c4a4f921f410f87d04f19,d04f19,9,单,大
2026-08-06 12:24:44,85106463,0000000005129f1f03b718f5ad0f8cdd0312f59b862553e6f62595466dd44f52,d44f52,2,双,小
2026-08-06 12:25:24,85106476,0000000005129f2c34ebbc2e85f049977115ce58ef63f9a9821727bd05acab7b,acab7b,7,单,大
2026-08-06 12:26:01,85106489,0000000005129f391c56e4edac867dc4b25d12684aaa45d26e45df2ae18de88e,8de88e,8,双,大
2026-08-06 12:26:39,85106502,0000000005129f46f7ab4d4e852c0eb61d680e1ce2cd42f0b5ec01901c80c2a5,80c2a5,5,单,大
2026-08-06 12:27:19,85106514,0000000005129f5246f58797e073777f2c2769f31483c60096c18705fa11e160,11e160,0,双,小
2026-08-06 12:28:00,85106529,0000000005129f6103b735cd44db678d895ea9d994e69188acf50f2b8b098e3f,098e3f,3,单,小
2026-08-06 12:28:40,85106541,0000000005129f6d8f910db200a0b726e4df1176e2f4b40f03bb2dc69da5445b,a5445b,5,单,大
2026-08-06 12:29:17,85106554,0000000005129f7ad24ecfa478da5332af9acaa4eade9f6edb12f8faaefe65e0,fe65e0,0,双,小
