时间,区块高度,Hash,尾数,单双,大小
2026-08-06 09:33:58,85103048,00000000051291c81f71b071ce7676e5cd5f81d4af51d3403f0bd89591ed2f8d,8,双,大
2026-08-06 09:34:02,85103049,00000000051291c90dec2ea39fab54c79acc33d261a57459597e0935a1f304d9,9,单,大
2026-08-06 09:34:05,85103050,00000000051291cafbeb936bca8191f471ea7769d1fd37e0729fbbbb9a59d3b4,4,双,小
2026-08-06 09:34:08,85103051,00000000051291cb232f55f3311b32defe1ac761cf935ba6e1c6c8403e719bf7,7,单,大
2026-08-06 09:34:11,85103053,00000000051291cd549bd9e040cf7aabe6f623bead6b0d73d356e4244b2e12fd,2,双,小
2026-08-06 09:34:18,85103054,00000000051291ceede69fa89579cd28fafa2a9d7a911e3d35155a2a5c9b6e0f,0,双,小
2026-08-06 09:34:21,85103055,00000000051291cfe17688783fc2812a9bee4eedb7edf5ae7a5bf602c3bdc5b5,5,单,大
2026-08-06 09:34:24,85103057,00000000051291d1fa357bcd83b87fe0f5acb8036e5eb2d27d062a61aa6d8df8,8,双,大
2026-08-06 09:34:27,85103058,00000000051291d241e161d14742187dfffeac45e83b27980138ad6d3bd07896,6,双,大
2026-08-06 09:34:30,85103059,00000000051291d3eadfa3685b08f83a36b1d0d3448438bf416b2a5e07e9a8d3,3,单,小
2026-08-06 09:34:33,85103060,00000000051291d40f4e6d82c049128bc7140fbe2c04aba92bcde10e3150a28e,8,双,大
2026-08-06 09:34:36,85103061,00000000051291d5c1396e02ee381246f27427c8bbb1339d49af1a340c14001b,1,单,小
2026-08-06 09:34:39,85103062,00000000051291d65cf929b0d7889488a1dd8260659e159f3a89538f163836ed,6,双,大
2026-08-06 09:34:42,85103063,00000000051291d7dad613a841bbce515ce973a5b5ccc339120e97848b456b14,4,双,小
2026-08-06 09:34:45,85103064,00000000051291d87e5ccc22a780ae0839b1bf3a08efe2265d76c48e5e8119a8,8,双,大
2026-08-06 09:34:49,85103065,00000000051291d987598e56139b7ebe5ba3042b393e42c9e54fa63d876c0a56,6,双,大
2026-08-06 09:34:52,85103066,00000000051291da9f0cb5f961f37cebc571843e88887d4448b942a4d68fdf7c,7,单,大
2026-08-06 09:34:55,85103067,00000000051291db441634ca456524d2b7096ffebefa1ecb3396f69132116194,4,双,小
2026-08-06 09:34:58,85103068,00000000051291dcb4316d248e7336f203f6f872f3bc36adcd8e4732093d7a45,5,单,大
2026-08-06 09:35:01,85103069,00000000051291ddb729aac11da15f7672dcf337f3d354530390328ee039f6d2,2,双,小
2026-08-06 09:35:05,85103070,00000000051291deeb95283869e151d38883a6926ffdb6c8959d144ac40ef942,2,双,小
2026-08-06 09:35:08,85103071,00000000051291df34cdfeed058ea2554ba21dab198658b028cf3c236581a6ae,6,双,大
2026-08-06 09:35:11,85103072,00000000051291e09ce61b4e85b9af28d03d751059ec4f0f8aa0add404ee24ff,4,双,小
2026-08-06 09:35:14,85103074,00000000051291e23e001878f6a26360229a4acfc75dabcfc435f629aebef031,1,单,小
2026-08-06 09:35:17,85103075,00000000051291e3736eabdb2780dc814f73d5232d2e918f7b03216b037cc7fa,7,单,大
2026-08-06 09:35:20,85103076,00000000051291e4b63666382382ee2a1e37771a7d9180b15d4794e6b4fd7ce1,1,单,小
2026-08-06 09:35:23,85103077,00000000051291e59395540c5ad6e7f1a0ff3de2d67d02d17144aa98d383fddb,3,单,小
2026-08-06 09:35:27,85103078,00000000051291e60ece7d3498aca4dd7ffc973b0d5a38a932d8c3cba8ec65f0,0,双,小
2026-08-06 09:35:30,85103079,00000000051291e78bdb2385f274a70501114de9d8ab5b98bb099424325444b1,1,单,小
2026-08-06 09:35:33,85103080,00000000051291e85f0bd102519404b1aa8f738682f84071225504ce87b004ea,4,双,小
2026-08-06 09:35:36,85103081,00000000051291e914cb0c4344ae8d492d4583077e214d9e224e4488efa0e597,7,单,大
2026-08-06 09:35:42,85103083,00000000051291eb1952d6c042d8dd9d4b917e0cf651afce73433377f6746c40,0,双,小
2026-08-06 09:35:45,85103084,00000000051291ec9f770d8e29dc0fe1759559cbed18a3d3c1895acccd59aa66,6,双,大
2026-08-06 09:35:48,85103085,00000000051291ed16d21cfff01f57687872bc4f3732fa87b6c05462b5be2688,8,双,大
2026-08-06 09:35:51,85103086,00000000051291eee46b699ceb52db6833cb00fbc3e4277275dc8615368c1e94,4,双,小
2026-08-06 09:35:54,85103087,00000000051291efcf8e054bc61a335d195182a2df9c5a5a284209cda6472c09,9,单,大
2026-08-06 09:35:58,85103088,00000000051291f09389a121abe24c42404f0c2b2740f90e9a93a7af2208234f,4,双,小
2026-08-06 09:36:01,85103089,00000000051291f13ff9c543be4d2a3b238e7ec3255103171b4c4ac3c0dd7ab2,2,双,小
2026-08-06 09:36:04,85103090,00000000051291f23b6ed383183e2e736eb86ab1327ad8640add5895167e890e,0,双,小
2026-08-06 09:36:07,85103091,00000000051291f31863caa6775672d03fae160351c6e146e0e13d99ab0eb100,0,双,小
2026-08-06 09:36:10,85103092,00000000051291f41cc20ebb357ea8186e4a04e3d9fac674537cd33c0ef1f1c4,4,双,小
2026-08-06 09:36:13,85103093,00000000051291f51bbc4f35d5262b595b0b0250b591901ed39c79f009607528,8,双,大
2026-08-06 09:36:17,85103094,00000000051291f6c00973f47a5cf752ddc6c92702e6372d581b4df5d1e11561,1,单,小
2026-08-06 09:36:20,85103095,00000000051291f7ff37ca07ddae218462731d45d64a117401f19ef807c7d363,3,单,小
2026-08-06 09:36:23,85103096,00000000051291f8888576fca64a15535392b8eb79d285f4b4b4b1ce6245d352,2,双,小
2026-08-06 09:36:26,85103097,00000000051291f95b9a2b8eb4cb1f033a995651db786b7a0ab4d06509805064,4,双,小
2026-08-06 09:36:29,85103098,00000000051291faccb29415f1cd9a24517e100db36e5f15f6ad18b20b99c931,1,单,小
2026-08-06 09:36:32,85103099,00000000051291fb8f3775e729f79d19f2a5fa50328403a89829704ab4fb1d33,3,单,小
2026-08-06 09:36:35,85103100,00000000051291fca57819e5b27f35fd065b8db488976075285f8ed38a4bd9ee,9,单,大
2026-08-06 09:36:39,85103102,00000000051291fe61a474ba7d372c164dc4e02d7728cb73c7623adce477cfa3,3,单,小
2026-08-06 09:36:42,85103103,00000000051291ffdf5393c7d2473ad7f6740dbe9d6290a661cce98be0992880,0,双,小
2026-08-06 09:36:48,85103105,00000000051292012fcc34628b2aa253f5278fd4bca403896d5452ad1575ca90,0,双,小
2026-08-06 09:36:55,85103107,0000000005129203c1c52bbdea83a82f6b3d66229e6de9f834ba11055ae77315,5,单,大
2026-08-06 09:36:58,85103108,00000000051292044e7086b0e229c0f1f4c0555cf0f3630100a7e903a27b1a71,1,单,小
2026-08-06 09:37:01,85103109,00000000051292059c004c523dec70d2570995fd149f8e9766071387cf32b11a,1,单,小
2026-08-06 09:37:04,85103110,0000000005129206811777e28aceb745cdb4fb163969d9dc1ce3884ae3a632e4,4,双,小
2026-08-06 09:37:08,85103111,00000000051292079971522918ed91a70e0307c6e621b855890a99a17a68deff,8,双,大
2026-08-06 09:37:11,85103112,0000000005129208683e5089c5eb722674549055faae6ce5f82bbbc712ff1bb8,8,双,大
2026-08-06 09:37:14,85103113,0000000005129209b051fddc186c5faae54493596784b58b62b5c22a9785481c,1,单,小
2026-08-06 09:37:17,85103114,000000000512920a9c6fd271c98b4120a39411996ac01e6649bc8c0c3aedab5a,5,单,大
2026-08-06 09:37:20,85103115,000000000512920bb960a0a4b93c9c592cbcd21dadab8a923c078974934c606e,6,双,大
2026-08-06 09:37:24,85103116,000000000512920cc9569127f5234637551ccdce52cf952d80c64c53303a313c,3,单,小
2026-08-06 09:37:27,85103118,000000000512920eeb81926434bca75c17e48843d796b784efb875d3e6cc0d20,0,双,小
2026-08-06 09:37:32,85103120,0000000005129210c7b5a39dfecae7bbf33ea32419281862e1a5963e9c766e49,9,单,大
2026-08-06 09:37:39,85103121,0000000005129211af9e08f86deb7e815ee39eaf28b39237c04708cbbeec2e8d,8,双,大
2026-08-06 09:37:42,85103122,00000000051292125d7780eca12af82f847dfc8e77adc2c282e6d891909004fc,4,双,小
2026-08-06 09:37:45,85103124,0000000005129214d9f41bbe87b6107d7be3535a9f8c8eb37fb5cc97a9b938a8,8,双,大
2026-08-06 09:37:48,85103125,000000000512921567d83a23112896d81539396dcd4f70791ef6c414ed30e54b,4,双,小
2026-08-06 09:37:51,85103126,000000000512921627a5ce7c36cc4fe54acfa6832c37c0320d9f1819d3a5a2fb,2,双,小
2026-08-06 09:37:54,85103127,00000000051292178e2cf36e0829cbefba7862c3708268d93fd47f163ccb5519,9,单,大
2026-08-06 09:38:00,85103129,0000000005129219ad28c3b7ee21fd7e0b6d7c13e44f92da971c769377de0647,7,单,大
2026-08-06 09:38:03,85103130,000000000512921a5b363e23a1a1b37eddb759aa80da3229bd777e38b6003665,5,单,大
2026-08-06 09:38:07,85103131,000000000512921b29ca9a7b4b70798a846491851bc7e1cfd353773e4589fb33,3,单,小
2026-08-06 09:38:10,85103132,000000000512921cae485d505f6c9259cd2bea33a3f891c846daa33dd12579fd,9,单,大
2026-08-06 09:38:13,85103133,000000000512921d18375760e35b03f0848858421a447026226ae1a621b0efb4,4,双,小
2026-08-06 09:38:16,85103134,000000000512921ee4301931e873432317390da0e8915764749252694e316cf4,4,双,小
2026-08-06 09:38:19,85103135,000000000512921f31e77c5fc2f67e727f64a0b416619440a81ea0e56336cf5a,5,单,大
2026-08-06 09:38:23,85103136,00000000051292207c436d4b106a530b467079cb483c6f54d1ccba8b58eca0c4,4,双,小
2026-08-06 09:38:26,85103137,0000000005129221f72c867f7e9c31f88b58e607fe65f820c6d8af4fd4ea49dc,9,单,大
2026-08-06 09:38:29,85103138,0000000005129222777f065a441024cabe2afafa8d08909b05da38869cc49fd1,1,单,小
2026-08-06 09:38:31,85103139,0000000005129223d50d118773ffee02b8eea967fc914b55baab3382815d95eb,5,单,大
2026-08-06 09:38:35,85103140,00000000051292242d5d558fda536bda5952ebc577d961dfb0a5fed9875d15c6,6,双,大
2026-08-06 09:38:38,85103141,0000000005129225fb4c0a388b4b0783472478315f2ca5c4a2f1d95d499e2d8a,8,双,大
2026-08-06 09:38:41,85103143,0000000005129227d96c5210285bb03cacc4aedb45da1ef5900e3e4f162d0c39,9,单,大
2026-08-06 09:38:47,85103144,00000000051292288fbac73857c964802ec57908658b2a748a134176eeead4a3,3,单,小
2026-08-06 09:38:50,85103145,000000000512922972f2daf2c116cca32a9b2160aaa0e9c001413ca3a3d7f0c4,4,双,小
2026-08-06 09:38:53,85103146,000000000512922a040f2ec7a9e4be6c0446cc733b1d33b999410f5429dc6c87,7,单,大
2026-08-06 09:38:56,85103147,000000000512922b3dba266e16da6333f29ac6b4a85478a8986ca7f3b4e392d8,8,双,大
2026-08-06 09:38:59,85103148,000000000512922c84f5b8d0a45e586d7ddca2f52b091d9f8f6422ef3db20c8d,8,双,大
2026-08-06 09:39:02,85103149,000000000512922def75707b6af2cfa3e5c23621abd0e8ec05ec7fd6f35afa4e,4,双,小
2026-08-06 09:39:05,85103150,000000000512922edd46415869605b62c2108a6dd5a7e932e4e2e7d0fced9886,6,双,大
2026-08-06 09:39:08,85103151,000000000512922f25b16df153bd33eef86bca1603c50137edc94a896ab096cb,6,双,大
2026-08-06 09:39:11,85103152,000000000512923061df4e1248bce07f961842d04f03d9a42eecedef6cc3c165,5,单,大
2026-08-06 09:39:14,85103153,000000000512923193d2c17991b8a82cc3d10b3ba28eeb989a43f93d72db7f1d,1,单,小
2026-08-06 09:39:18,85103154,000000000512923295512343395007b6f5099baf30bb53a0a23098cb426e3b86,6,双,大
2026-08-06 09:39:21,85103155,0000000005129233103fc7a6b4aa33e6bc820618310833b67759229750813921,1,单,小
2026-08-06 09:39:24,85103157,000000000512923559551bd842fe36245bddbcf3059a2478e794855908099065,5,单,大
2026-08-06 09:39:27,85103158,0000000005129236c214c75ddc12bf58c3502eff8a95045b82436085b08ef78f,8,双,大
2026-08-06 09:39:30,85103159,00000000051292373b185288823b2ca1a690d31a1ad5a3284834211c4d266a2d,2,双,小
2026-08-06 09:39:34,85103160,000000000512923870ed46c62816292794d4ee959f349d9c048f86156d7e6d25,5,单,大
2026-08-06 09:39:37,85103161,0000000005129239ac9c0b4fe96f615ddd8334c31235e270b8949dad9b33cc6e,6,双,大
2026-08-06 09:39:40,85103162,000000000512923a6e307b6aa2a5959256c4ee0e616b9b360adfa0cacbac2e69,9,单,大
2026-08-06 09:39:43,85103163,000000000512923b52922980e73e743c7590ec0fa3ca25c97ed4b5b506a237ce,7,单,大
2026-08-06 09:39:46,85103164,000000000512923cdf294c2e5604d5ffca61301db0e00f082a5047856f325e24,4,双,小
2026-08-06 09:39:49,85103165,000000000512923da3ef0c469905b5c8c1bf8da644941fa910f2234a08ac9d3a,3,单,小
2026-08-06 09:39:52,85103166,000000000512923e6263c17c1a587b10c5381d7d6e29ad9e6911fbb92030d8a3,3,单,小
2026-08-06 09:39:55,85103167,000000000512923fcb00d2a6f98dff71eb6ba41fef09193858e960f02f50ef73,3,单,小
2026-08-06 09:39:58,85103168,000000000512924066afd349ba7c90982c2035ea65064d10f3cfe4f890aa37de,7,单,大
2026-08-06 09:40:01,85103169,00000000051292417b6464c9da174c86ec8dc8947d75a0daa45567c12e3314be,4,双,小
2026-08-06 09:40:05,85103170,0000000005129242fec49199681d4311d1ca79cc4cffb0e3be4c64146de4d1cd,1,单,小
2026-08-06 09:40:07,85103171,00000000051292438702c29d5a2142ae66ab116d252ff773ac4e713803091c9c,9,单,大
2026-08-06 09:40:11,85103172,0000000005129244d9f6c7ebfe377f2b80c4506d738859d097b5c08601dd0b98,8,双,大
2026-08-06 09:40:14,85103173,0000000005129245d801e5eab2be7fb253f077de827003bf680648413237bb09,9,单,大
2026-08-06 09:40:17,85103174,00000000051292467dfe230a1f0e28de9ecf64f4ec61e73efde1d845de3f8288,8,双,大
2026-08-06 09:40:20,85103175,00000000051292479b5a525e49b8fba1465ed76579449dc6050537c17dc6455b,5,单,大
2026-08-06 09:40:23,85103176,0000000005129248f373fb4d79e4ee6d9cc32adb31a78ef97097183fa6bb5e6a,6,双,大
2026-08-06 09:40:26,85103177,00000000051292493be2e0e1c4914ebb850cff43a7788e9fa4dd874b0de6442b,2,双,小
2026-08-06 09:40:29,85103179,000000000512924b5b10cfbed8581dc26c20cfe1a6cbff215842dc20ba7338b1,1,单,小
2026-08-06 09:40:36,85103180,000000000512924caab1e6617476e91820a8c8c381c9ed643e083b9e52a4dd7e,7,单,大
2026-08-06 09:40:39,85103181,000000000512924d4e85ae4a1ca827c762abd85f2a785cef4451ab929f860d45,5,单,大
2026-08-06 09:40:42,85103182,000000000512924e5d13955eb0b006a9913ca8857d86f9e83443bd57eca40893,3,单,小
2026-08-06 09:40:46,85103184,0000000005129250730d76447432b5482bfad241bee1556bbe13f74e4b94522f,2,双,小
2026-08-06 09:40:49,85103185,0000000005129251f33ad14fa4fc8e99e38cdf0c616d2e60fb9730363749589d,9,单,大
2026-08-06 09:40:52,85103186,0000000005129252b937a84fee3ac6fcfe4bf50b011f8362dae1759e773726f0,0,双,小
2026-08-06 09:40:55,85103187,0000000005129253db60e7fd9923c92aa104b9e5f34cd707d9c19393777e87ab,7,单,大
2026-08-06 09:40:59,85103188,0000000005129254fc28f4d4c673ce5ddbaec46b07ad5caffa862f3f37a321d4,4,双,小
2026-08-06 09:41:02,85103189,0000000005129255335c670a44088b2af5d98e7bc511a31cf536e08db8a0936b,6,双,大
2026-08-06 09:41:05,85103190,0000000005129256aff515df7062dc00f35c61786aa3b748d9771d1cee15067f,7,单,大
2026-08-06 09:41:08,85103191,00000000051292571a2ae4170b88b77b35259dabba1359107cc26b92f56b502f,2,双,小
2026-08-06 09:41:11,85103192,0000000005129258c2028a98c4858def263a82fb56119e31bdaebdb95be4271c,1,单,小
2026-08-06 09:41:15,85103193,000000000512925977b546fcb2429dbed8db14b92813c51e73a9fa0292cbe99e,9,单,大
2026-08-06 09:41:18,85103194,000000000512925ab4d72ffdeb4ac9658bec851d79cba1e440b74cdb2878aeff,8,双,大
2026-08-06 09:41:21,85103195,000000000512925b9547d56d8bf2461a3392b7380ec72ec0397ebee3aae2621e,1,单,小
2026-08-06 09:41:24,85103196,000000000512925c6686e42f7ea66488adf56d93cf02534a3f49889f7d41f2e5,5,单,大
2026-08-06 09:41:27,85103198,000000000512925e6d9d2dce4c8f605b1296b2a55a87003d511dd0c1c09b52e9,9,单,大
2026-08-06 09:41:30,85103199,000000000512925fde86b716630eda2ee2ab5e6464b0ca387b3de434f4dd5c55,5,单,大
2026-08-06 09:41:33,85103200,0000000005129260580f9cb23512dc7f9b28a138fb9d5c2f62197c17572747a1,1,单,小
2026-08-06 09:41:36,85103201,0000000005129261c97c85b9e736b89417a444aa3379158b669c15b959c9a6c8,8,双,大
2026-08-06 09:41:39,85103202,00000000051292623cd0bf537e9839cfb8a0bbe257cc630309f87e05ca65a3d7,7,单,大
2026-08-06 09:41:42,85103203,0000000005129263d5435d98b6405a96a1dc2fbc5a62fd187c83b393d160a165,5,单,大
2026-08-06 09:41:45,85103204,0000000005129264448cb51aee01803c843339d584c3825254004d655c03f0fe,0,双,小
2026-08-06 09:41:48,85103205,00000000051292654f3f25af434e01935ebbbb274da5ae66817dedd0d645a82a,2,双,小
2026-08-06 09:41:52,85103206,000000000512926606acd76d872c8ddce41cad5197351d7839ff747e18d2edb2,2,双,小
2026-08-06 09:41:55,85103207,00000000051292670907bb40f4a12f0340c8683b8e94ce81ca48082ab3527557,7,单,大
2026-08-06 09:41:58,85103208,00000000051292687c693ec3ac8f2eadb5ba3ce282576bde887343dfff98f6a0,0,双,小
2026-08-06 09:42:01,85103209,0000000005129269e25f8eac1c6713a3f135364873c903e9043508f18946b4c3,3,单,小
2026-08-06 09:42:04,85103210,000000000512926aa758c8d78b6b451b2316ae1997e5ed87a1e6ff246e848fb6,6,双,大
2026-08-06 09:42:07,85103211,000000000512926b5ef768474612a1baeb0bc00252129fc2a5f9766a81f92a18,8,双,大
2026-08-06 09:42:10,85103212,000000000512926cb24ec67f205fbf841e077c0dde414632e246e90bdb6497c5,5,单,大
2026-08-06 09:42:13,85103213,000000000512926d9350ddf28e6b1cadb742cb5852c7bf12436f3757d02ff0d2,2,双,小
2026-08-06 09:42:16,85103214,000000000512926e6f0f58d432f35c41a00948bfb4a2a9b68b058d03d39dc2d1,1,单,小
2026-08-06 09:42:19,85103215,000000000512926fba1823cccdb688de25c1e1473fbbe4b1ff5a30e0e449ce83,3,单,小
2026-08-06 09:42:22,85103216,00000000051292707fa90673d9a1b3a96c00d7824943e820a412bdad803422b9,9,单,大
2026-08-06 09:42:25,85103217,00000000051292714e6ec00c3da65b55c9fbf7c4211b11119d85486306ee4e9f,9,单,大
2026-08-06 09:42:28,85103218,0000000005129272f99e3f959753b162b796127e1b6d90271fa96e98c0ab6d10,0,双,小
2026-08-06 09:42:31,85103219,0000000005129273ff8ddfa94437639775836227db9a390561bcd234d7814df9,9,单,大
2026-08-06 09:42:34,85103220,00000000051292740046ab1e193f9c32365b0e773b06ef686c786258b88ba537,7,单,大
2026-08-06 09:42:37,85103221,00000000051292753633edd9990727a8fb79812e9cb92b20e9971f7e76ff793d,3,单,小
2026-08-06 09:42:40,85103222,000000000512927655fece0afddba2ff5b7aaf83704a3ff9530543e465acda35,5,单,大
2026-08-06 09:42:43,85103223,0000000005129277930fce0d2b05493d7ba8435d2a203ac3abf8a4d535c766e8,8,双,大
2026-08-06 09:42:46,85103224,00000000051292786bf96a904ab62f1c41a418d82ad1cbec5ea3adba53d980e4,4,双,小
2026-08-06 09:42:49,85103225,0000000005129279439a4208a25c55e648b5cd4785309ac76c732700e117a576,6,双,大
2026-08-06 09:42:52,85103226,000000000512927a00ae6a3a675343a9f335ca9ec208c011372bf47b01721472,2,双,小
2026-08-06 09:42:56,85103227,000000000512927baa76fdb90e7b76b600639b29604e98514680be6535d1444e,4,双,小
2026-08-06 09:42:59,85103228,000000000512927ced8b632d5476fd15690da7960f48ebc430e05909f1a331a1,1,单,小
2026-08-06 09:43:02,85103229,000000000512927de323856ab31b905d4bbde1b8917db57151aea7c81be0b0af,0,双,小
2026-08-06 09:43:05,85103230,000000000512927e98f1ccdb20a719cd068b048c239b151d9fd301d15c6cde7b,7,单,大
2026-08-06 09:43:08,85103232,0000000005129280582304536ec60991ee21c998710db13c8b8cc1d7f2a638d6,6,双,大
2026-08-06 09:43:15,85103233,0000000005129281be2552b8c027e4ed6ebe2d837f54a6aae959cf96c0db497d,7,单,大
2026-08-06 09:43:18,85103234,000000000512928231aa493c7c0b93b9c99522004c617911436de4b8e09b1c01,1,单,小
2026-08-06 09:43:21,85103236,0000000005129284796651c498938ddfd8514c353426ecfda2c38803f6dbb7f2,2,双,小
2026-08-06 09:43:24,85103237,0000000005129285f32bda5ba7ef51760c2697ee2ceb5b46558fe596f8995cb1,1,单,小
2026-08-06 09:43:28,85103238,0000000005129286c2047f2d86fcff42ad99ae8c602da663a4f61e3128c72386,6,双,大
2026-08-06 09:43:31,85103239,00000000051292870a3182dad89ec96c1b6811c22ff68623460871cb662b38db,8,双,大
2026-08-06 09:43:34,85103240,000000000512928873a16192c64ddf61420b683a75f5891fcaf1b964f7164a7c,7,单,大
2026-08-06 09:43:38,85103241,0000000005129289a5851f30f0910a73896d5f1c6ce84df9dd5711d63e493126,6,双,大
2026-08-06 09:43:41,85103242,000000000512928ac0bc5d743b834022b2822a9d4875678221230868ceed5da1,1,单,小
2026-08-06 09:43:44,85103243,000000000512928b22b855c35fbe34e21ed4760f57bc200b2f9ee6d4a8074d00,0,双,小
2026-08-06 09:43:47,85103244,000000000512928c77dabcf4634c1205a17d1693409fda0ad8b749cf38632c03,3,单,小
2026-08-06 09:43:50,85103245,000000000512928de72c6bab0761c7da6a309460b385052a2d1aa2ca8037c71a,1,单,小
2026-08-06 09:43:53,85103246,000000000512928e0427038f28995428f329fbb0156e14d3cd1532899c752dd9,9,单,大
2026-08-06 09:43:57,85103247,000000000512928fb9691a2ac23e6229627872f86f137435b94d97d9bf0b217d,7,单,大
2026-08-06 09:43:59,85103248,00000000051292901efa9ff2a076348ad779a8b1df767ec288335cc568018063,3,单,小
2026-08-06 09:44:03,85103249,000000000512929104f17033e7a7d12807d0ac2387b098d2869ec44577ec81c1,1,单,小
2026-08-06 09:44:06,85103250,00000000051292926dde85adca6537426ff408cfcda1b76228f7e46d3b5a5ca9,9,单,大
2026-08-06 09:44:09,85103252,0000000005129294925cf4bea595728ffb42dd542d58bc5c82ea4a995001bb7a,7,单,大
2026-08-06 09:44:12,85103253,00000000051292951a972a865e57c004714d0fa88267cad8ef7bc4a22781c9dd,9,单,大
2026-08-06 09:44:15,85103254,00000000051292964c01271df4829b44218bb695bf5ec8429b1f335a9afdf47c,7,单,大
2026-08-06 09:44:18,85103255,0000000005129297f79bb48407000352a5236ce55c539e49c85e22d2543c97d9,9,单,大
2026-08-06 09:44:21,85103256,00000000051292988e48638bd4f006df381e4f692d497a6f722bd81f7a12f64d,4,双,小
2026-08-06 09:44:24,85103257,0000000005129299c6f9a5b033658ff2e0ec07726a021816f4dc569ddda904ea,4,双,小
2026-08-06 09:44:28,85103258,000000000512929aca8128918c329b9fc30d1d4ea88bb3b15b97f17ba0007d07,7,单,大
2026-08-06 09:44:31,85103259,000000000512929bcd55fcf47b040da348ec614d8c26a37d0efd9283a1fd6851,1,单,小
2026-08-06 09:44:34,85103260,000000000512929c42bf1e8a2cde1ae05686297b6432a60dc2ea9a43f8988781,1,单,小
2026-08-06 09:44:37,85103261,000000000512929d6e347d461653a37910870d38471cd49d0cee0fd1366f885c,5,单,大
2026-08-06 09:44:40,85103262,000000000512929e0f963ec2e26683261481635cae77e694a9f37b24485a1790,0,双,小
2026-08-06 09:44:43,85103263,000000000512929fc427333dad1e1c5050bf280f7ac5a7433c820a9342e743e7,7,单,大
2026-08-06 09:44:47,85103264,00000000051292a0fac9fad09f3956b033cfc6fe8f0f778f8f8fd8aa5e9cf1fc,1,单,小
2026-08-06 09:44:50,85103265,00000000051292a12b5fe2bc86347085ce2d91050f0a3d9cf9ab8ef7b7549861,1,单,小
2026-08-06 09:44:53,85103266,00000000051292a251648ab9cf13295452fbd22573257af022ce83be4ab5aa27,7,单,大
2026-08-06 09:44:55,85103267,00000000051292a35e9c7a65b35f18bd7d98d0c33089df15edbf0842bd3ec27c,7,单,大
2026-08-06 09:44:59,85103268,00000000051292a4a48b68e3e16fafe6ba314b5b224cc14175efd92b520f65a9,9,单,大
2026-08-06 09:45:02,85103269,00000000051292a539742374d2291680ed7b8653b5227b74fd860fd0273fe670,0,双,小
2026-08-06 09:45:05,85103270,00000000051292a6af18f6625d52f7c97f2e23e8e73399421a6dd369f7e1ee69,9,单,大
2026-08-06 09:45:08,85103271,00000000051292a75a0c859954c6e1b955abe8f4859d5dd13628d2f29ed26054,4,双,小
2026-08-06 09:45:12,85103272,00000000051292a89d8301b7efe728e248c26c97776c3460dd1506c877f16866,6,双,大
2026-08-06 09:45:15,85103273,00000000051292a9d493e06db06c07a4b81b1604b0e458476c670a68982e8a2b,2,双,小
2026-08-06 09:45:18,85103275,00000000051292abb41901004bc07b7e75ac61ee257a480d93d83d70f0ba9bbd,9,单,大
2026-08-06 09:45:24,85103277,00000000051292ada319631a640765d106c625be2ae5e6b047185da036fc4ba3,3,单,小
2026-08-06 09:45:28,85103278,00000000051292ae21595a601cfa2fcd8e11bf9728240336240ee18bc798f8d4,4,双,小
2026-08-06 09:45:31,85103279,00000000051292aff49abed665876d4ce112e49bd5aa5e2fdc619ebd52f1d7fa,7,单,大
2026-08-06 09:45:34,85103280,00000000051292b0e0181709a72e245f4d33b385343e9740483d68980170602d,2,双,小
2026-08-06 09:45:37,85103281,00000000051292b1c7e80b7f73ae6d70615ee0917314cc0bec6973e87db566ac,6,双,大
2026-08-06 09:45:40,85103282,00000000051292b287689128edd4161669e7371c972285966293d9f4c1894e01,1,单,小
2026-08-06 09:45:43,85103283,00000000051292b36e9cbe8c3c1684da5202aeaeffe8cf3910c8d44440c0a662,2,双,小
2026-08-06 09:45:47,85103284,00000000051292b40e2f1a75bb801cf51e0959075e2ec05e92969eb9ff28161c,1,单,小
2026-08-06 09:45:50,85103285,00000000051292b56ef39ca81ba5caee411c988a59dd588273f204e25ee2f103,3,单,小
2026-08-06 09:45:53,85103287,00000000051292b742813685937bdf2a650f68b7bcafc38d8679b6aee17aae52,2,双,小
2026-08-06 09:45:59,85103289,00000000051292b97ed2f8ce916d953810f160049724ca58d20d4b020fd1ea38,8,双,大
2026-08-06 09:46:05,85103290,00000000051292baaa9de6864bcddbce6fa832fb36f4427b69e67068018b77d7,7,单,大
2026-08-06 09:46:08,85103291,00000000051292bb5aeecc204698b9a48806eaaa91d20060418fbe726b7ea8f7,7,单,大
2026-08-06 09:46:12,85103292,00000000051292bc4a6a7050decf0dabcb77e622f4a22dd02dbbaaf1669b4eaa,4,双,小
2026-08-06 09:46:15,85103294,00000000051292bec40667b1c7d2e2fbc1d3b986988177e799bfef54e312db1d,1,单,小
2026-08-06 09:46:21,85103295,00000000051292bf92753213581ddfa6f660217eed7e3b1a6e9128c12c35d997,7,单,大
2026-08-06 09:46:25,85103296,00000000051292c013e83db3010e82833c848796a6b723e7752aebe80629450b,0,双,小
2026-08-06 09:46:28,85103298,00000000051292c29deda1669188f37980bd9f46e267b3d6deee93780ae28198,8,双,大
2026-08-06 09:46:31,85103299,00000000051292c300538c7542f3ec5f70088cd839a92927b9f220e8b59ab1fb,1,单,小
2026-08-06 09:46:34,85103300,00000000051292c40b45b10297210c2987b83d01d22304560610d7ccb64897c0,0,双,小
